Name,Sr_No,Nationality,PD,Gender,Competition,Result,TimePoint_Label,Happy,Sad,Angry,Surprised,Scared,Disgusted,Valence,Arousal,Neutral,Sighted_Blind,Group,Athlete_Code,PD_Code,SB_Code,Result_Code
Nicola McDermott,433,AUS,Low,Female,Olympic,Loss,Post,0.7703413117073171,0.08888441272000001,0.002066616829268293,0.002968277804878049,0.0008272074568604879,0.00370495134,0.6799704077195121,0.5583305053658537,0.1160016154390244,Sighted,Low PD – Sighted,429,0,0,0
Eleanor Patterson,434,AUS,Low,Female,Olympic,Win,Post,0.561427685,0.009688354684431537,0.0007227212664250001,0.000317376496875,2.925537201250001e-05,0.00391086649375,0.5517276062500001,0.462066365,0.2382228805,Sighted,Low PD – Sighted,157,0,0,1
Valarie Allman,438,USA,Low,Female,Olympic,Win,Post,0.6721051346666667,0.012481371136,0.002952228757399999,6.031609403333334e-05,0.00050234369836,0.05147942083333333,0.619942872,0.5163353286666666,0.1629946723333333,Sighted,Low PD – Sighted,573,0,0,1
Camryn Rogers,440,CAN,Low,Female,Olympic,Win,Post,0.7273005405207719,0.01470236605165058,0.002932544145728691,0.006031917712871127,0.01034554485401437,0.1190093031462421,0.5992335206824562,0.6048529501052633,0.1118851230999649,Sighted,Low PD – Sighted,101,0,0,1
Annette Nneka Echikunwoke,441,USA,Low,Female,Olympic,Loss,Post,0.6812328001911321,0.007150150327862263,0.001915259986843321,0.01964481671087604,0.003607817311349246,0.005018415632613208,0.6699611856817925,0.5829809663207547,0.1944290928495283,Sighted,Low PD – Sighted,55,0,0,0
Maddison-Lee Wesche,443,NZL,Low,Female,Olympic,Win,Post,0.6993616737037038,0.003453526458693704,0.005785249871527564,0.0008740368040331605,0.0007079390866137362,0.006932014109374042,0.6889165326949074,0.559807822962963,0.1773848290070371,Sighted,Low PD – Sighted,346,0,0,1
Alice D'AMATO,445,ITA,Low,Female,Olympic,Win,Post,0.5694228547986112,0.01211056490939065,0.005986964266625001,0.000191374872729375,4.063701028541667e-05,0.0001178557137890972,0.5557319160680555,0.5097426729166666,0.2974989179888889,Sighted,Low PD – Sighted,28,0,0,1
Manila Esposito,446,ITA,Low,Female,Olympic,Win,Post,0.561323504095238,0.01909897068817333,0.00028630427675,0.002952744830264286,0.001608832871095238,0.001349281128380952,0.5409002093571429,0.5138632166666667,0.2576697817619048,Sighted,Low PD – Sighted,352,0,0,1
Sunisa Lee,447,USA,Low,Female,Olympic,Win,Post,0.7613928596721312,0.008625613910809182,0.001590974632256705,0.002895003100507967,0.00779918961680328,0.02791770765736066,0.7329437026885247,0.5494048409836065,0.1193274689672131,Sighted,Low PD – Sighted,543,0,0,1
Simone Biles,448,USA,Low,Female,Olympic,Win,Post,0.7748829577777777,0.004031247404988889,0.006964969379166667,0.00247617390823,0.004097061048744444,0.002572727748555556,0.7669317155555556,0.5659801977777777,0.1364161781666667,Sighted,Low PD – Sighted,529,0,0,1
Jade Carey,449,USA,Low,Female,Olympic,Win,Post,0.817908823125,0.00012155308317375,0.00087217184974375,0.000830138304625,0.0007196477306187501,0.010983598820375,0.80692521625,0.6090518112500001,0.114196804875,Sighted,Low PD – Sighted,246,0,0,1
Jordan Chiles,450,USA,Low,Female,Olympic,Win,Post,0.916842153888889,6.502918388857437e-06,6.327295394919644e-05,7.30102384805925e-06,3.206242602963361e-05,1.047358450562586e-05,0.9167721633333333,0.6300317763888887,0.04172676537222222,Sighted,Low PD – Sighted,277,0,0,1
Hezley Rivera,451,USA,Low,Female,Olympic,Win,Post,0.9440540875862067,0.0001693210677637931,3.046189280388488e-05,0.002054373822362931,0.0006710361932509292,1.654698866836207e-05,0.9432642922413793,0.5731200401724138,0.03443953715,Sighted,Low PD – Sighted,225,0,0,1
Angela Andreoli,452,ITA,Low,Female,Olympic,Loss,Post,0.205982653692,0.01508995564384,0.0389723496936,0.0089255677778,0.0037543816736,0.00941113992992,0.16207598492,0.2867776208,0.5907385420000001,Sighted,Low PD – Sighted,45,0,0,0
Elisa Iorio,453,ITA,Low,Female,Olympic,Loss,Post,0.4325883028695652,0.02600525790434782,0.004082974028478262,0.01169241744565217,0.01592204081956522,0.02650072357154348,0.3919999156521738,0.3704708469565217,0.3158668873913043,Sighted,Low PD – Sighted,158,0,0,0
Giorgia Villa,454,ITA,Low,Female,Olympic,Loss,Post,0.4520327421937143,0.01240683774063743,0.001796750293310858,0.001432828902335143,0.0004169470333185715,0.000562087503384,0.4390853586877143,0.4743724687142857,0.4979751452000001,Sighted,Low PD – Sighted,202,0,0,0
Katrin Müller-Rottgardt,455,GER,Low,Female,Paralympic,Win,Post,0.49937489746892,0.0001304127238524,0.010797697726744,0.080256167852,4.100336923999999e-05,0.0004064095476185801,0.488187416128,0.4660021960000001,0.22275128224,Blind,Low PD – Blind,291,0,1,1
Orla Comerford,456,IRL,Low,Female,Paralympic,Win,Post,1.252042231666667e-05,0.0001388365361611111,0.0188422739,0.2900168033333334,0.01234343168333333,0.006456406488888889,-0.02120956672222223,0.5932150644444445,0.3563179655555556,Blind,Low PD – Blind,447,0,1,1
Hannah Cockroft,458,GBR,Low,Female,Paralympic,Win,Post,0.5865509069947483,4.307039835482953e-05,0.003153388468605184,2.692175752374678e-05,2.240477965360299e-06,0.002208589994616692,0.5812880856106598,0.6732059874489795,0.2110442297312385,Blind,Low PD – Blind,217,0,1,1
Kare Adenegan,459,GBR,Low,Female,Paralympic,Loss,Post,0.7369176666635594,2.826821237638058e-05,0.0005120206449340394,1.779850152856924e-05,3.165067013964012e-05,0.0006927585121290778,0.735793328763839,0.7385214525423729,0.1315040346136017,Blind,Low PD – Blind,284,0,1,0
Danielle Aitchison,461,NZL,Low,Female,Paralympic,Loss,Post,0.7866524214253012,2.315220314502418e-05,1.057073725534569e-07,0.0,9.536097277488431e-05,0.01472095438203213,0.771867098413253,0.7847938073493974,0.1066460837634,Blind,Low PD – Blind,129,0,1,0
Taylor Swanson,463,USA,Low,Female,Paralympic,Loss,Post,0.2137678154323057,0.004527782933677143,0.0002961212320571428,0.4951785942571429,0.017659140096,0.002162543587237143,0.1937716943,0.6993192660000002,0.1570437825714286,Blind,Low PD – Blind,551,0,1,0
Jaleen Roberts,464,USA,Low,Female,Paralympic,Win,Post,0.0004763545124166666,0.009879930080333332,0.009783216139649999,0.09298851266666668,0.022921042525,0.001121160757333333,-0.02802222278666667,0.3845547008333334,0.6201700308333332,Blind,Low PD – Blind,250,0,1,1
Brittni Mason,466,USA,Low,Female,Paralympic,Loss,Post,0.6939709296995484,0.001479956528129032,0.002515016000725806,0.04700018669579032,0.00479742185999629,0.02077505547945161,0.6725786560548387,0.5870062032258063,0.1453498241258065,Blind,Low PD – Blind,97,0,1,0
Samantha Kinghorn,469,GBR,Low,Female,Paralympic,Win,Post,0.4162503528689654,1.172656912312759e-05,0.003885296445714849,3.954098591022896e-05,0.0002269357411793103,0.001719395294939212,0.4122492979551725,0.64604825,0.2915287389655173,Blind,Low PD – Blind,505,0,1,1
Martina Caironi,471,ITA,Low,Female,Paralympic,Win,Post,0.4041378213542588,0.00161839770092218,0.000218527212880109,0.002521784246856471,8.600786376807011e-05,0.0001716607918145581,0.4021346510212941,0.435804951317647,0.3027666718288235,Blind,Low PD – Blind,372,0,1,1
Monica Graziana Contrafatto,472,ITA,Low,Female,Paralympic,Win,Post,0.1946438960083913,0.02593689125256326,0.01630835800306522,0.04676538634026718,0.0009826970315195652,0.0008197800299136956,0.1533867789795653,0.3577094791304347,0.5218195229347825,Blind,Low PD – Blind,404,0,1,1
Ndidikama Okoh,473,GBR,Low,Female,Paralympic,Win,Post,0.7372582148780489,0.000664552430923651,0.0001470063400314634,7.960389023388176e-05,4.993339312195676e-05,0.0006191222898570974,0.736575391609756,0.6184386009756097,0.1314482011290244,Blind,Low PD – Blind,426,0,1,1
Fleur Jong,474,NED,Low,Female,Paralympic,Win,Post,0.3944143018472357,0.0008278192500207117,0.008475186295280011,6.121270259549051e-06,0.0003991913819806991,0.00870593533125032,0.3770997556564989,0.6291044327692308,0.3296865888784615,Blind,Low PD – Blind,186,0,1,1
Kimberly Alkemade,475,NED,Low,Female,Paralympic,Loss,Post,0.3591288513498062,4.57238861379901e-05,1.078284989359406e-05,0.003300621202146733,0.003688487681064653,5.773187980633663e-05,0.355416885542403,0.5576636539603961,0.363927480738614,Blind,Low PD – Blind,301,0,1,0
Marlene Van Gansewinkel,476,NED,Low,Female,Paralympic,Win,Post,0.1904831516775036,0.001104848873068922,0.001311127930376017,0.001232718850385385,0.001764577279606136,0.002339493355133723,0.1850833732589998,0.5321741278801843,0.4313615471824885,Blind,Low PD – Blind,369,0,1,1
Louzanne Coetzee,477,ZAF,Low,Female,Paralympic,Loss,Post,0.2313748296466063,0.0372480700468977,0.003540103661290717,0.001748073196734615,0.0003802453248849589,0.007230739411867833,0.1893720003278651,0.4610928266433567,0.4071960025769231,Blind,Low PD – Blind,341,0,1,0
Liza Corso,478,USA,Low,Female,Paralympic,Win,Post,0.2054081105469779,3.128467876131291e-05,0.01226819416563541,3.084937994833948e-06,7.748499517062729e-06,0.0009881614402379004,0.1921434186720779,0.472657593099631,0.4867783897997712,Blind,Low PD – Blind,334,0,1,1
Imrmgard Bensusan,484,GER,Low,Female,Paralympic,Win,Post,0.8557186808783783,4.693853322736621e-06,4.210400522972973e-06,1.387589189189189e-06,6.139008783783784e-08,0.0002643137763373755,0.8554540983108108,0.7547483036486485,0.0790105762679027,Blind,Low PD – Blind,239,0,1,1
Lindy Ave,488,GER,Low,Female,Paralympic,Win,Post,0.1297544879388427,7.503762935060906e-05,9.280275548772794e-06,4.281311045920274e-05,6.82373938697793e-05,7.445880048657888e-06,0.1296259929416701,0.474527446060606,0.6767880744027276,Blind,Low PD – Blind,330,0,1,1
Manuela Schär,489,SUI,Low,Female,Paralympic,Loss,Post,0.09440861216451614,0.0002797910943626291,8.116890676271612e-05,0.0003843550752717258,0.0003944194059272419,0.0006330727450038709,0.09359685477419355,0.3859554406451612,0.8063535912835484,Blind,Low PD – Blind,355,0,1,0
Madison de Rozario,491,AUS,Low,Female,Paralympic,Win,Post,0.3867057652755562,0.0003941608592067321,0.0003122262549889588,9.816327983593656e-06,0.0002265639875338894,9.635219285241771e-05,0.3858906466296101,0.5695288522739727,0.3802623249747398,Blind,Low PD – Blind,347,0,1,1
Simone Kruger,493,ZAF,Low,Female,Paralympic,Win,Post,0.4655404794354817,0.0002941231471579333,0.0001005946913360389,0.05186772336739494,0.0009331899269588484,0.003249553820282451,0.4615287917500899,0.6608754663424125,0.2577796483177883,Blind,Low PD – Blind,531,0,1,1
Natalija Eder,494,AUT,Low,Female,Paralympic,Win,Post,0.2914017666692461,6.899393472324627e-05,0.002581898937315613,5.343705820895522e-06,4.269303148120149e-05,0.03772908307880422,0.2511124612806726,0.5162090203731343,0.344884742062318,Blind,Low PD – Blind,419,0,1,1
Dayna Crees,495,AUS,Low,Female,Paralympic,Win,Post,0.4658034857142858,2.136474620433887e-07,2.088773829249881e-07,3.04835053818447e-06,0.0,0.0002776838614471298,0.4655258060714285,0.6227318735714287,0.2673289076666667,Blind,Low PD – Blind,137,0,1,1
Kishane Thompson,497,JAM,Low,Male,Olympic,Loss,Post,0.02624337819988235,0.00152976464854902,0.02561131941039216,0.2141985326359608,0.03646251179862745,0.003040556804470588,-0.02375058460058824,0.616674750392157,0.4136948662745099,Sighted,Low PD – Sighted,302,0,0,0
Letsile Tebogo,498,BOT,High,Male,Olympic,Win,Post,0.010855732748,0.0270985052995,0.02260101097,0.0044499671685,0.022796019955,0.0074122192415,-0.03257881778000001,0.397524508,0.7550264879999999,Sighted,High PD – Sighted,320,1,0,1
Muzala Saukonga,499,ZAM,High,Male,Olympic,Win,Post,0.2567834537771428,0.003961120821142857,0.02800948451424857,0.01897817551777143,0.006784984647208286,0.019438948046386,0.2109007460857143,0.5629050334285713,0.3633042068571428,Sighted,High PD – Sighted,409,1,0,1
Djamel Sedjati,502,ALG,High,Male,Olympic,Win,Post,0.0010909606177,0.0015264970694,0.006460506819999999,0.07785868374705,0.0369221676693,0.3577531665,-0.3755769035,0.745968474,0.273698885,Sighted,High PD – Sighted,144,1,0,1
Ronald Kwemoi,503,KEN,High,Male,Olympic,Loss,Post,0.0001497748931285714,0.0006474462,0.03616710099999999,0.004734760071428571,0.0539695041,0.03111380895714286,-0.07398853042857144,0.6296237057142857,0.4817367042857143,Sighted,High PD – Sighted,490,1,0,0
Bayopo Ndori,504,BOT,High,Male,Olympic,Loss,Post,0.0001013559656666667,1.258557633333333e-06,2.863698166666667e-06,0.0,5.249934733333334e-06,0.0003475174166666666,-0.0002461614533333333,0.5040598533333333,0.9109644833333334,Sighted,High PD – Sighted,82,1,0,0
Busang Collen Kebinatshipi,505,BOT,High,Male,Olympic,Loss,Post,,,,,,,,,,Sighted,High PD – Sighted,99,1,0,0
Anthony Pasela,506,BOT,High,Male,Olympic,Loss,Post,0.1866579718,0.0005530620040000001,6.458703659999999e-06,0.000389416268,0.000112056068,0.006592578707999999,0.1795922492,0.338573838,0.5331129640000001,Sighted,High PD – Sighted,57,1,0,0
DongDong Di,507,CHN,High,Male,Paralympic,Win,Post,0.02757545422354852,0.01139499399647407,0.03087813295459259,0.01195317878888889,0.008570431012537445,0.00958733434074074,-0.003544497854814812,0.2867532433333334,0.4961749059259258,Blind,High PD – Blind,149,1,1,1
Skandar Djamil Athmani,509,ALG,High,Male,Paralympic,Win,Post,0.0232769106925,0.0,0.00011916482245375,0.00026947277625,0.0,0.0,0.0231577461925,0.59906005875,0.48819577625,Blind,High PD – Blind,533,1,1,1
Shuta Kawakami,510,JPN,High,Male,Paralympic,Win,Post,0.0006536077727272727,0.01468894259090909,0.05704601372727272,0.4959926390909091,0.02086966172727273,0.003274839867272727,-0.05639240690909091,0.6217304381818182,0.2613272536363637,Blind,High PD – Blind,526,1,1,1
Pongsakorn Paeyo,512,THA,High,Male,Paralympic,Loss,Post,0.0421962397236842,0.03915182382128948,0.1845395666052632,0.1234107338289474,0.05825622483421053,0.003691454651460526,-0.1744559344815789,0.4261377197368421,0.4197652584210526,Blind,High PD – Blind,460,1,1,0
Athiwat Paeng-Nuea,513,THA,High,Male,Paralympic,Loss,Post,0.15499730552525,0.07584001004775001,0.278964413394,0.01932382823025,0.07319636480375,0.008367158957025,-0.1772792419,0.4606670255,0.271256169025,Blind,High PD – Blind,75,1,1,0
Julien Alfred,514,LCA,High,Female,Olympic,Win,Post,0.3906007684970393,0.01453603784239436,0.001588778377352599,0.0006099089684304507,0.0005681516320040604,0.005736536481289142,0.3719446174059288,0.5164173328458499,0.485199913183004,Sighted,High PD – Sighted,281,1,0,1
Cyrena Samba-Mayela,515,FRA,High,Female,Olympic,Loss,Post,0.48880898248125,0.01064421063372812,0.005037189171580625,0.008673438992723248,0.001792845337322187,0.008896536803353752,0.47056619244375,0.399669508725,0.3397139421625,Sighted,High PD – Sighted,119,1,0,0
Jasmine Camacho-Quinn,516,PUR,High,Female,Olympic,Win,Post,0.4783824247458651,0.02290952648177462,0.003647574705963595,0.03986031607829087,0.01101499900811342,0.01392861755832443,0.4384474184349736,0.5370233221693121,0.2844482375682539,Sighted,High PD – Sighted,253,1,0,1
Faith Kipyegon,517,KEN,High,Female,Olympic,Loss,Post,0.3587793864696671,0.05179829418294594,0.005366413987234009,0.01007683582951036,0.01655277186205238,0.02099200318009504,0.2892002035180555,0.4076457097994047,0.4352833858554785,Sighted,High PD – Sighted,176,1,0,0
Marileidy Paulino,519,DOM,High,Female,Olympic,Win,Post,0.5312913715188256,0.02517234959406205,0.01481410780624234,0.02343156850136682,0.006121616598091892,0.009371138154960303,0.4971454147359731,0.5588857468791947,0.2922108652001208,Sighted,High PD – Sighted,364,1,0,1
Salwa Eid Naser,520,BRN,High,Female,Olympic,Loss,Post,0.2643498468299303,0.09400112550533177,0.007022934193687191,0.1907623505121676,0.0108929009725808,0.001225008028741518,0.166791698995288,0.5836208504712042,0.2952142346465969,Sighted,High PD – Sighted,501,1,0,0
Natalia Kaczmarek,521,POL,High,Female,Olympic,Win,Post,0.9213285250466322,0.0001987856055286249,1.962639010167618e-05,0.0002109502024765192,0.0002256633940597228,0.0002055032046293057,0.9209141703886011,0.7186807393782384,0.05410369031413265,Sighted,High PD – Sighted,416,1,0,1
Yaqin Zhou,522,CHN,High,Female,Olympic,Loss,Post,0.3114338318487617,0.00760741923215336,0.009235653662960424,0.03709399887213234,0.02243367754469146,0.003727868111927592,0.2793386044756595,0.4385916333617021,0.4313834274382979,Sighted,High PD – Sighted,587,1,0,0
Qiyuan Qiu,524,CHN,High,Female,Olympic,Loss,Post,0.7001498902150538,0.02329560873519354,0.001550154315073866,0.002727158043776344,0.001901585671801076,0.03134776366268818,0.6524388252150537,0.5269727934408602,0.1696119804731183,Sighted,High PD – Sighted,465,1,0,0
Rebeca Andrade,526,BRA,High,Female,Olympic,Loss,Post,0.4578685647142856,0.034851431232,0.0009391663136379999,0.05413560239177143,0.003903043109571428,0.001598845805171428,0.4217542964857144,0.436513494,0.3049956323142858,Sighted,High PD – Sighted,474,1,0,0
Jerusa Geber Santos,528,BRA,High,Female,Paralympic,Win,Post,0.23760895894457,0.0005581253019289527,0.0008616636646384135,9.205425585469573e-05,3.134052839135118e-05,0.002327860232808436,0.2348033839349294,0.3941895576777252,0.4325026512514597,Blind,High PD – Blind,264,1,1,1
Cuiqing Liu,529,CHN,High,Female,Paralympic,Loss,Post,0.0157981801980548,0.0006565618733005412,0.000977894864121507,0.001066274939823219,0.006233198973419622,0.0001066245852529432,0.009129468491616438,0.3221318715068493,0.9103690790410961,Blind,High PD – Blind,117,1,1,0
Lorena Silva Spoladore,530,BRA,High,Female,Paralympic,Win,Post,0.569579775306031,0.001213678310156637,6.784228196965221e-05,0.01614787328480835,0.003196711835597361,0.005005176511506637,0.5621056210921699,0.7495983092920353,0.2278852086571748,Blind,High PD – Blind,337,1,1,1
Omara Durand,531,CUB,High,Female,Paralympic,Win,Post,0.5861878984286439,0.001157486678099925,0.00793061067449667,0.002065466993384301,0.0003115149065094983,0.0005350015960948165,0.5771760008007575,0.4890368451515151,0.2594406834976141,Blind,High PD – Blind,443,1,1,1
Oxana Boturchuk,532,UKR,High,Female,Paralympic,Loss,Post,0.3569622650772374,0.0001468612468320569,6.606657977930895e-06,9.9914243490813e-08,2.16760665624439e-05,0.0003283347928518781,0.3566328883699204,0.5780780690243903,0.3247355832926829,Blind,High PD – Blind,453,1,1,0
Lamiya Valiyeva,533,AZE,High,Female,Paralympic,Win,Post,0.2481432468194566,0.0421430064543426,0.01728191552378281,0.01493404878706568,0.005693076594561859,0.0004426940135652442,0.1937385410165731,0.407728217722561,0.3961082543560808,Blind,High PD – Blind,309,1,1,1
Rayane Soares Da Silva,534,BRA,High,Female,Paralympic,Loss,Post,0.4611871261935795,0.0123658480829324,0.02097240683803381,0.001622968548769958,0.0006713827518239227,0.0244849511986888,0.4082512505232831,0.4763976705660931,0.3434568677045089,Blind,High PD – Blind,472,1,1,0
